34,07/05/2015,45.16, ,4190000000004892,524547090, ,608
34,07/05/2015,32.23, ,4803000000002536,524547095,102114,608
34,07/05/2015,50.81, ,4427000000000809,524547096,031919,606
34,07/05/2015,17.21, ,4465000000008935,524547099,005013,606
34,07/05/2015,183.04, ,4120000000006047,524547102,005800,606
34,07/05/2015,0.06, ,4127000000004010,524547057, ,608
35,07/05/2015,19.06, ,4737000000006596,524515098,724945,608
35,07/05/2015,38.14, ,4000000000006969,524515128,599775,608
35,07/05/2015,14.83, ,4744000000009226,524515101,165730,608
35,07/05/2015,22.25, ,4355000000008235,524515102,045359,608
35,07/05/2015,18.01, ,4000000000007169,524515103,774370,608
35,07/05/2015,7.41, ,4744000000006683,524515105,163816,608
35,07/05/2015,8.47, ,4400000000008641,524515106,05945B,606
35,07/05/2015,16.95, ,4744000000003036,524515107,134847,608
35,07/05/2015,3.17, ,4430000000008523,524515111,879401,606
35,07/05/2015,20.11, ,4031000000005294,524515117,137323,608
35,07/05/2015,21.19, ,5466000000007730,524515122,05195S,606
35,07/05/2015,37.58, ,5455000000005680,524515123,895842,606
35,07/05/2015,23.31, ,5528000000009238,524515097,99774C,606
35,07/05/2015,16.95, ,4430000000001527,524515125,654976,608
35,07/05/2015,31.79, ,4000000000006969,524515127,714757,608
35,07/05/2015,11.65, ,4117000000006112,524515099,175823,608
36,07/05/2015,16.95, ,4224000000009534,524515148,142456,606
36,07/05/2015,16.95, ,4791000000000342,524515150,072901,606
36,07/05/2015,33.90, ,4487000000005007,524515151,045705,608
36,07/05/2015,29.67, ,5178000000006523,524515152,08662Z,606
36,07/05/2015,13.77, ,4159000000006221,524515160,454594,608
36,07/05/2015,16.95, ,5175000000004395,524515155,B55091,608
36,07/05/2015,10.59, ,4159000000009156,524515157,485892,608
36,07/05/2015,16.89, ,4159000000007584,524515158,453621,608
36,07/05/2015,16.94, ,4744000000001488,524515153,152405,608
37,07/05/2015,11.76, ,4457000000000092,524534454,274562,608
37,07/05/2015,22.06, ,5147000000000439,524534503,958495,608
37,07/05/2015,16.81, ,4913000000002782,524534457,147631,606
37,07/05/2015,15.75, ,4913000000008554,524534458, ,608
37,07/05/2015,32.57, ,4750000000006985,524534459,091016,606
37,07/05/2015,16.81, ,5151000000000492,524534460,BQMEIT,608
